model,fit_time,score_time,train_balanced_accuracy,test_balanced_accuracy,train_recall,test_recall,train_precision,test_precision,train_roc_auc,test_roc_auc,train_log_loss,test_log_loss,num_clusters,find_num_clusters,num_components,cov_type,kernel,alpha,criterion,n_estimators,max_features,max_samples,resample,decision_function_shape,gamma,n_neighbors,sampling_strategy,batch_size,epochs,learning_rate,rnn_size,dense_units,dropout,attention,bidirectional,regularize,print_results,output,data_file,model_type,name
rf,0.7255623817443848,0.06297993659973145,0.8221630278630689,0.7635940271472453,0.7037180157635672,0.6890597281609552,0.783699062854906,0.7714472957870494,0.9326529294773074,0.9238153574040837,0.7921819882973395,0.8530734288976667,15,both,15,tied,rbf,0.2,gini,100,log2,0.6,1,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,5.361092948913575,0.09142556190490722,0.9993927290652973,0.7115863072137718,0.9998181895656755,0.8433707215302306,0.9998182372775674,0.8430125526851763,0.9999999003127898,0.9733747469966486,0.13368161429962516,0.42814030863677494,15,both,15,tied,rbf,0.2,gini,100,log2,0.8,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,0.725901460647583,0.06281795501708984,0.8221630278630689,0.7635940271472453,0.7037180157635672,0.6890597281609552,0.783699062854906,0.7714472957870494,0.9326529294773074,0.9238153574040837,0.7921819882973395,0.8530734288976667,15,both,15,tied,rbf,0.2,gini,100,log2,0.8,1,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,25.51924614906311,0.397395658493042,0.9367895241011353,0.6873860463617743,0.9690241392534515,0.8320530044824522,0.9693300188901783,0.8321194634109034,0.998869473335508,0.9704879396788932,0.23173651218985994,0.4383652943878447,15,both,15,tied,rbf,0.2,entropy,500,sqrt,0.4,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,4.23925814628601,0.29499292373657227,0.8253959521031156,0.7716212070030531,0.7050247758391827,0.6936048625312429,0.7866407235501178,0.7767648637215019,0.9368563845250325,0.9287383692818393,0.7729558085840654,0.81021871091513,15,both,15,tied,rbf,0.2,entropy,500,sqrt,0.4,1,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,35.66157188415527,0.41556506156921386,0.9967486674264896,0.7047397155414112,0.9983750736011899,0.8423253392823945,0.9983765447618052,0.842168380714211,0.9999903415177627,0.9734830648966308,0.17179099286846328,0.4172159820891877,15,both,15,tied,rbf,0.2,entropy,500,sqrt,0.6,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,4.234988117218018,0.2949491024017334,0.8253959521031156,0.7716212070030531,0.7050247758391827,0.6936048625312429,0.7866407235501178,0.7767648637215019,0.9368563845250325,0.9287383692818393,0.7729558085840654,0.81021871091513,15,both,15,tied,rbf,0.2,entropy,500,sqrt,0.6,1,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,44.14490327835083,0.4267012596130371,1.0,0.7205521199161047,1.0,0.848006795976121,1.0,0.8484177295586001,1.0,0.9752567251710117,0.1311238331026402,0.4059225940666417,15,both,15,tied,rbf,0.2,entropy,500,sqrt,0.8,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,4.215636491775513,0.2935498237609863,0.8253959521031156,0.7716212070030531,0.7050247758391827,0.6936048625312429,0.7866407235501178,0.7767648637215019,0.9368563845250325,0.9287383692818393,0.7729558085840654,0.81021871091513,15,both,15,tied,rbf,0.2,entropy,500,sqrt,0.8,1,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,25.48516821861267,0.3938129425048828,0.9367895241011353,0.6873860463617743,0.9690241392534515,0.8320530044824522,0.9693300188901783,0.8321194634109034,0.998869473335508,0.9704879396788932,0.23173651218985994,0.4383652943878447,15,both,15,tied,rbf,0.2,entropy,500,log2,0.4,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,4.240832090377808,0.29434871673583984,0.8253959521031156,0.7716212070030531,0.7050247758391827,0.6936048625312429,0.7866407235501178,0.7767648637215019,0.9368563845250325,0.9287383692818393,0.7729558085840654,0.81021871091513,15,both,15,tied,rbf,0.2,entropy,500,log2,0.4,1,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,35.705156326293945,0.4151106834411621,0.9967486674264896,0.7047397155414112,0.9983750736011899,0.8423253392823945,0.9983765447618052,0.842168380714211,0.9999903415177627,0.9734830648966308,0.17179099286846328,0.4172159820891877,15,both,15,tied,rbf,0.2,entropy,500,log2,0.6,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,4.265026426315307,0.29497199058532714,0.8253959521031156,0.7716212070030531,0.7050247758391827,0.6936048625312429,0.7866407235501178,0.7767648637215019,0.9368563845250325,0.9287383692818393,0.7729558085840654,0.81021871091513,15,both,15,tied,rbf,0.2,entropy,500,log2,0.6,1,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
rf,44.229698753356935,0.4247943878173828,1.0,0.7205521199161047,1.0,0.848006795976121,1.0,0.8484177295586001,1.0,0.9752567251710117,0.1311238331026402,0.4059225940666417,15,both,15,tied,rbf,0.2,entropy,500,log2,0.8,0,ovr,auto,20,not minority,32,15,0.01,100,100,0.2,0,0,0,0,tuning/tuning_results/tuning_run09.csv,preprocessed_data_k5.txt,rf,
